723,296.66624,323.46
724,291.527805,307.985
725,294.8716,307.46
726,296.796255,307.545
727,300.023735,308.845
728,300.060855,308.29
729,293.201015,309.065
730,297.69696,309.92
731,294.92877,309.29
732,298.3523,308.7
733,297.33331,310.66
734,296.07639,308.585
735,298.57207,311.225
736,285.42711,309.595
737,297.402055,308.1
738,295.4627,307.25
739,297.173865,309.445
740,296.764545,309.185
741,300.043065,308.29
742,295.07217,307.68
743,295.44919,309.24
744,299.78146,309.82
745,297.907775,310.875
746,281.848185,308.25
747,297.990845,308.975
748,291.44593,309.39
749,299.010575,309.37
750,294.50429,309.04
751,291.5462,309.165
752,294.512505,309.565
753,294.273415,324.575
754,299.14876,328.955
755,293.029315,329.06
756,298.366355,328.015
757,302.697595,330.565
758,297.365505,327.99
759,301.888725,329.37
760,296.46635,330.325
761,297.204615,329.055
762,295.69564,330.635
763,305.560805,329.395
764,309.114185,330.33
765,315.041825,330.415
766,315.112345,331.125
767,322.278265,329.98
768,317.13645,332.425
769,319.986,330.345
770,316.031685,332.105
771,316.89176,331.585
772,321.872375,330.93
773,319.22616,330.16
774,320.809635,331.4
775,320.83927,331.685
776,321.373875,333.44
777,322.1485,331.71
778,316.446305,332.395
779,319.486315,333.86
780,322.110375,334.185
781,323.13405,332.985
782,314.30451,331.475
783,319.59735,332.67
784,313.48603,332.075
785,316.198215,333.845
786,318.000985,331.98
787,309.688205,335.155
788,321.74053,331.88
789,321.73382,332.93
790,317.10832,334.875
791,314.481575,332.465
792,317.75531,332.09
793,320.208775,333.51
794,323.88142,334.805
795,322.27269,334.335
796,318.024415,333.725
797,318.032995,334.67
798,319.4869,334.215
799,322.702515,335.705
800,324.43787,336.645
801,324.4319,334.015
802,325.45132,335.225
803,326.095705,335.295
804,323.84211,336.655
805,325.46003,337.395
806,325.53377,335.945
807,325.46445,335.71
808,323.266945,335.71
809,327.474195,338.84
810,318.56327,338.25
811,320.45135,338.66
812,324.637775,337.95
813,326.35926,337.32
814,322.603165,339.385
815,328.219975,340.5
816,327.74745,339.075
817,321.97453,338.865
818,325.222215,338.84
819,327.85321,339.37
820,326.336325,339.905
821,328.67356,341.215
822,326.91679,340.98
823,325.17945,342.1
824,325.8971,342.89
825,334.345075,342.545
826,329.862785,343.465
827,327.866475,345.85
828,330.038455,348.03
829,326.57932,346.09
830,325.05936,345.085
831,334.745525,348.15
832,328.110185,345.675
833,335.649175,346.72
834,328.846165,347.14
835,338.590225,347.785
836,334.567155,347.885
837,336.735525,346.955
838,335.630335,348.32
839,324.87153,346.615
840,333.87744,347.27
841,334.919705,348.275
842,336.996085,349.975
843,331.870185,349.86
844,338.919675,352.175
845,337.792575,350.135
846,339.406375,351.445
847,337.03859,352.045
848,337.304555,351.31
849,331.373025,353.755
850,340.03765,353.365
851,327.299575,354.625
852,337.77864,353.45
853,341.77345,355.865
854,338.5494,354.39
855,340.079475,354.4
856,344.919425,354.865
857,346.18666,355.09
858,345.38775,354.82
859,336.286315,355.16
860,336.224525,357.245
861,344.06773,355.31
862,341.004125,355.47
863,346.14048,354.91
864,338.214285,355.425
865,343.70242,355.625
866,339.720985,356.105
867,346.81865,357.295
868,342.11012,355.66
869,348.231075,356.32
870,338.77023,360.475
871,347.42972,357.09
872,343.469765,359.425
873,346.017125,356.19
874,343.72715,358.495
875,345.156755,356.69
876,348.4816,357.4
877,347.272195,356.825
878,340.139555,359.125
879,332.47601,358.23
880,341.28649,359.675
881,349.145025,358.83
882,343.03505,359.68
883,348.029315,356.79
884,346.26675,358.695
885,345.38902,358.7
886,339.29024,358.135
887,349.312305,357.57
888,351.284805,358.61
889,344.73431,357.96
890,348.0574,360.415
891,345.91793,358.34
892,346.030095,359.44
893,344.00205,358.985
894,349.163895,360.85
895,349.358285,358.2
896,349.488675,361.215
897,346.177815,360.655
898,349.873125,358.635
899,347.51042,357.695
900,348.7101,358.835
901,343.94604,359.08
902,350.262875,360.46
903,348.941535,361.015
904,346.92952,360.535
905,347.24798,358.99
906,344.02365,359.97
907,340.739,359.245
908,335.392345,359.565
909,345.33496,359.285
910,344.702955,361.01
911,350.326845,362.635
912,349.059445,361.995
913,351.571675,361.085
914,347.82065,360.745
915,343.875485,360.06
916,348.374375,361.225
917,343.4938,360.545
918,351.4804,360.315
919,349.3637,362.02
920,353.485645,361.555
921,349.480625,360.275
922,350.893875,362.56
923,349.16229,363.58
924,345.040575,361.175
925,353.2999,363.4
926,350.15301,360.685
927,350.06848,362.02
928,342.085155,361.335
929,352.84599,361.715
930,345.987235,361.515
931,353.711585,361.565
932,346.05007,360.64
933,343.97659,361.2
934,344.4999,362.235
935,343.66884,363.075
936,344.637955,362.16
937,350.631595,362.11
938,350.36961,360.58
939,353.774905,363.37
940,354.45509,360.42
941,354.627445,361.885
942,349.290015,363.22
943,351.7443,363.61
944,352.70622,363.41
945,351.5621,362.025
946,346.028995,362.785
947,347.251025,361.315
948,355.423075,363.63
949,354.8216,361.26
950,346.993835,361.355
951,345.981125,361.025
952,350.861845,362.715
953,351.82847,363.15
954,345.35697,368.075
955,349.5766,370.625
956,343.60829,371.035
957,351.542375,372.9
958,348.77254,373.475
959,348.424755,372.155
960,345.827275,376.695
961,354.503995,375.12
962,350.43292,371.545
963,335.31025,372.865
964,352.889025,374.13
965,355.94745,375.87
966,355.397775,375.805
967,347.580085,374.89
968,349.806535,374.515
969,342.580385,375.15
970,360.34765,376.61
971,359.0242,378.485
972,366.508175,376.775
973,367.40892,377.02
974,356.58304,378.65
975,357.59015,377.5
976,364.902255,375.595
977,365.251285,377.51
978,364.643055,376.51
979,361.166585,377.995
980,359.716055,378.22
981,363.342055,377.855
982,365.195865,378.055
983,360.8118,377.985
984,360.02304,378.765
985,368.13339,380.245
986,357.83927,381.315
987,359.381035,378.42
988,369.942095,378.975
989,368.498395,382.915
990,370.33641,380.625
991,370.180015,379.53
992,365.86067,382.13
993,364.954275,381.975
994,372.4447,384.045
995,370.11516,382.875
996,369.97431,383.64
997,358.97148,382.815
998,367.55754,382.745
999,366.553915,382.81
1000,372.936355,384.68
1001,371.385725,384.08
1002,373.1885,383.75
1003,374.868255,384.73
1004,363.305435,383.93
1005,373.3312,383.635
1006,367.341645,384.14
1007,367.38258,385.09
1008,369.95646,383.98
1009,368.825115,385.08
1010,371.037945,383.62
1011,366.82992,383.075
1012,377.4821,383.935
1013,375.388795,386.835
1014,377.036875,386.98
1015,365.192995,386.11
1016,374.145975,387.195
1017,374.178925,386.9
1018,371.51053,386.175
1019,374.020175,387.455
1020,374.372515,387.72
1021,373.276055,387.77
1022,371.16132,387.72
1023,374.11409,388.415
1024,377.67672,387.975
1025,372.521675,389.295
1026,370.79633,389.13
1027,379.61692,389.475
1028,381.421195,390.595
1029,380.20835,389.115
1030,375.41489,390.415
1031,379.064995,388.84
1032,379.87347,389.34
1033,371.50995,390.12
1034,378.739775,388.965
1035,381.5481,389.19
1036,377.47542,388.69
1037,373.5279,389.925
1038,371.69571,389.765
1039,379.152515,389.77
1040,377.983345,390.25
1041,381.12755,392.955
1042,377.36052,390.495
1043,374.11241,390.22
1044,373.19858,390.54
1045,375.957395,389.33
1046,377.654075,389.58
1047,375.23025,389.165
1048,362.328275,392.01
1049,374.92791,390.205
1050,370.05784,389.825
1051,374.802225,390.82
1052,373.663275,390.68
1053,374.021735,388.995
1054,376.96918,390.475
1055,381.52295,389.88
1056,357.052075,390.54
1057,376.115225,388.44
1058,373.66338,388.405
1059,376.844025,388.86
1060,371.434955,390.085
1061,380.267025,389.6
1062,381.005735,388.625
1063,378.493555,391.195
1064,373.154995,389.195
1065,370.56479,388.59
1066,376.249765,390.43
1067,376.68003,388.735
1068,379.520275,389.085
1069,375.53685,389.99
1070,374.834395,389.62
1071,377.392575,388.61
1072,373.56963,389.075
1073,370.89642,390.445
1074,383.434075,390.465
1075,372.88064,390.075
1076,379.34089,390
1077,378.98336,389.845
1078,378.718995,389.515
1079,380.25949,389.795
1080,376.71166,390.515
1081,378.933745,389.925
1082,377.896525,388.755
1083,375.746165,389.235
1084,381.44595,390.105
1085,377.560125,390.95
1086,379.30214,389.695
1087,382.898075,388.995
1088,377.310835,390.72
1089,379.569775,389.785
1090,376.623145,390.3
1091,379.053765,389.49
1092,381.96137,388.595
1093,382.76334,389.225
1094,377.93745,389.21
1095,376.99086,390.37
1096,379.445295,388.37
1097,378.4977,388.845
1098,361.153785,393.385
1099,375.8984,389.795
1100,378.54221,390.04
1101,376.344935,388.605
1102,380.31457,389.68
1103,381.17709,389.285
1104,375.699775,390.555
1105,372.880975,389.22
1106,378.213505,390.155
1107,376.675955,388.83
1108,371.90947,390.25
1109,380.9241,389.425
1110,380.007575,390.205
1111,380.35776,389.895
1112,379.65917,390.585
1113,377.95795,390.655
1114,372.706495,389.48
1115,380.725675,389.425
1116,380.88085,389.68
1117,372.3786,389.485
1118,370.962275,389.77
1119,379.89391,390.665
1120,375.870135,388.845
1121,378.5484,389.595
1122,375.223545,390.315
1123,375.090465,388.935
1124,380.200335,389.685
1125,373.7655,389.875
1126,376.61773,389.35
1127,378.32549,389.05
1128,383.173185,391.835
1129,375.423045,390.545
1130,372.90598,389.63
1131,381.420575,390.285
1132,378.581975,389.105
1133,373.84033,389.71
1134,376.434425,390.86
1135,382.7189,390.975
1136,380.645585,390.94
1137,380.023535,392.875
1138,377.95824,391.545
1139,382.071945,390.445
1140,379.957145,391.61
1141,382.6804,392.745
1142,380.475325,392.5
1143,380.99413,392.16
1144,380.0339,394.235
1145,384.3891,393.335
1146,370.67875,393.49
1147,384.021935,393.195
1148,383.33756,392.52
1149,383.897775,393.81
1150,382.734375,392.315
1151,380.58262,394.74
1152,380.95391,393.42
1153,378.42052,393.835
1154,382.92636,392.95
1155,379.814675,393.695
1156,379.416235,392.715
1157,382.23151,391.55
1158,377.19316,393.14
1159,380.591795,394.29
1160,384.9484,394.41
1161,368.65492,393.57
1162,376.42446,394.745
1163,379.143255,392.375
1164,380.78141,393.23
1165,386.239,393.46
1166,383.217295,392.525
1167,385.656035,392.285
1168,375.336625,393.54
1169,386.54728,393.745
1170,376.89914,392.695
1171,379.368815,394.43
1172,383.48463,394.895
1173,376.422615,394.025
1174,386.587435,392.755
1175,379.052595,392.51
1176,384.749125,394.425
1177,384.4818,393.985
1178,387.082275,393.68
1179,381.1852,392.59
1180,382.387315,394.9
1181,387.657975,392.665
1182,381.26351,393.405
1183,386.64441,393.525
1184,383.960615,392.345
1185,360.311045,393.38
1186,386.155025,393.475
1187,380.034625,397.905
1188,382.084075,395.185
1189,381.19107,395.69
1190,381.086985,398.34
1191,385.91595,396.01
1192,374.049375,396.9
1193,380.45459,396.715
1194,379.375505,396.315
1195,382.02663,398.29
1196,388.452925,395.37
1197,375.855745,397.295
1198,386.935275,399.53
1199,384.8147,399.37
1200,385.1217,397.005
1201,371.67695,397.24
1202,391.257355,401.415
1203,373.933345,397.43
1204,386.275425,401.145
1205,389.754675,397.245
1206,386.409635,397.445
1207,390.738025,398.325
1208,382.650225,398.42
1209,380.736615,397.265
1210,390.65408,397.55
1211,387.495655,397.515
1212,385.164,398.595
1213,380.133865,397.74
1214,389.13605,398.54
1215,386.66172,399.955
1216,384.023705,397.37
1217,389.809225,397.925
1218,391.88505,398.55
1219,390.0079,397.77
1220,384.04673,398.47
1221,381.89295,398.77
1222,383.64685,401.12
1223,388.34856,399.73
1224,390.574275,398.725
1225,382.06565,398.415
1226,388.754085,397.6
1227,384.477675,398.015
1228,382.51462,398.24
1229,386.022005,398.085
1230,383.311255,396.87
1231,383.15871,398.12
1232,382.897235,399.06
1233,383.440405,398.345
1234,385.26435,399.245
1235,384.368975,399.525
1236,387.2642,400.695
1237,387.29195,400.745
1238,387.02312,398.625
1239,387.70882,399.355
1240,387.155155,400.605
1241,385.5544,399.505
1242,390.09855,400.885
1243,385.48913,403.42
1244,393.670875,402.53
1245,374.853675,402.155
1246,381.563925,401.495
